entry_id,country,source_title,excerpt,geo_location,water_source,sanitation_type,sector,gender,age_group,income_level,infrastructure_type,population_density,climate_zone,year,organization,source_type,special_needs_group,severity,water_color,water_clarity,water_odor,recent_rain,nearby_activities,nearby_infrastructure,vegetation_near_source,waste_disposal_nearby,animal_access,water_flow_rate
c098d01b-d1c0-40e0-8e0a-3ef752a6e1d5,DR Congo,Officer sea executive manage traditional hand cost.,"According to joint analysis from stakeholders, latrines are shared by over 50 individuals, creating sanitation bottlenecks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",28.218177,Piped Water,Flush Toilet,Health,Female,Child,High,Refugee Camp,Dense,Tropical,2025,Save the Children,NGO Report,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
33928f9e-44a3-4b8e-bd87-c2981c29057b,India,Assume from street apply turn west.,"The latest sanitation review indicated that untreated sewage has leaked into open water channels, raising contamination risks. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-12.406559,River,Pit Latrine,Public Infrastructure,Female,Child,Low,Refugee Camp,Dense,Temperate,2023,Water.org,Academic Paper,Children Under 5,Unsafe,murky,turbid,sewage,yes,farming,sewage lines,sparse,none,no,slow
6c7d69bc-42c6-4b32-9f0b-0c599366505c,Uganda,Book light standard sister account.,"According to recent field observations, chlorination units have not been functional for the past three months. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-83.546928,Rainwater,Flush Toilet,Education,Female,Elderly,High,Urban Slum,Dense,Temperate,2025,Red Cross,Academic Paper,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
ebeff1ea-f980-4088-a7ef-30ccbfedeeff,Uganda,Guy military energy respond.,Water availability remains a key concern where chlorination units have not been functional for the past three months. Local authorities are urged to scale up hygiene education campaigns.,-71.2168085,Borehole,Flush Toilet,Health,Male,Elderly,Middle,Rural Village,Sparse,Temperate,2022,Save the Children,Academic Paper,None,Unsafe,green,clear,sewage,no,sewage treatment,waste facilities,sparse,managed sites,no,slow
8e4ea502-9d0d-4467-b290-c89b59fc6750,Kenya,Similar process thought line whose.,"The latest sanitation review indicated that untreated sewage has leaked into open water channels, raising contamination risks. Local authorities are urged to scale up hygiene education campaigns.",-44.3964235,Borehole,Composting Toilet,Health,Male,Adult,Low,Rural Village,Sparse,Temperate,2025,Water.org,Academic Paper,Pregnant Women,Unsafe,clear,turbid,chemical,no,sewage treatment,waste facilities,lush,managed sites,no,stagnant
6c7d69bc-42c6-4b32-9f0b-0c599366505c,Uganda,Book light standard sister account.,"According to recent field observations, chlorination units have not been functional for the past three months. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-83.546928,Rainwater,Flush Toilet,Education,Female,Elderly,High,Urban Slum,Dense,Temperate,2025,Red Cross,Academic Paper,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
f0fa92e1-7d3e-4b2a-88ef-5bdbf5401927,Haiti,Husband no traditional center.,"Water availability remains a key concern where latrines are shared by over 50 individuals, creating sanitation bottlenecks. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-43.701935,Well,Flush Toilet,Agriculture,Female,Youth,High,Rural Village,Medium,Temperate,2024,Save the Children,Academic Paper,None,Unsafe,green,clear,sewage,no,none,sewage lines,dead,managed sites,yes,stagnant
8708bcc7-fa4c-469f-8ac8-ac762344198a,Kenya,Enjoy partner where always contain attention final learn.,"According to joint analysis from stakeholders, efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Without immediate action, the risk to vulnerable groups remains elevated.",-6.4737375,Well,Composting Toilet,Public Infrastructure,Male,Adult,Middle,Urban Slum,Medium,Semi-Arid,2022,Water.org,Academic Paper,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
3dc578a5-1b59-41f7-9f87-6fa71e23165b,Nigeria,Oil on camera food base per help.,"According to recent field observations, groundwater levels have dropped significantly due to prolonged drought conditions. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",49.4416595,River,Flush Toilet,Education,Male,Adult,Middle,Rural Village,Dense,Tropical,2022,WHO,Gov Report,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
2b87a85e-b7dc-4d67-b146-e52c6841338b,Bangladesh,Big national so way trip.,Water availability remains a key concern where waste management systems are severely underdeveloped in these settlements. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,17.3034255,Protected Spring,Flush Toilet,Health,Male,Adult,High,Urban Slum,Dense,Temperate,2018,Water.org,Gov Report,None,Unsafe,brown,clear,sewage,no,sewage treatment,waste facilities,sparse,none,no,stagnant
08c49693-3f11-4d07-8955-07a151cb0a06,Bangladesh,News agency condition and these citizen purpose.,"Health inspectors on site found that access to potable water is limited to a few hours each day, with unreliable quality. Local authorities are urged to scale up hygiene education campaigns.",-52.8828475,Truck Delivery,Open Defecation,Agriculture,Female,Child,Middle,Peri-Urban,Dense,Arid,2022,Water.org,Academic Paper,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
17799665-632d-4ec0-a1b7-21f02c262f4a,Nepal,Yet dog sign newspaper avoid.,"The latest sanitation review indicated that untreated sewage has leaked into open water channels, raising contamination risks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-55.867319,Rainwater,Composting Toilet,Health,Female,Elderly,Low,Rural Village,Medium,Arid,2015,Water.org,Academic Paper,Elderly,Unsafe,brown,clear,none,no,sewage treatment,none,lush,open dumping,yes,flowing
e7bcd0f1-7335-45e1-9312-e787ebd136c0,Nigeria,Order government chance certain management.,"Water availability remains a key concern where untreated sewage has leaked into open water channels, raising contamination risks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-23.0330955,Truck Delivery,Open Defecation,Public Infrastructure,Male,Child,High,Refugee Camp,Dense,Tropical,2016,UNICEF,Academic Paper,Elderly,Unsafe,brown,turbid,chemical,no,none,none,dead,none,yes,flowing
7d42591a-05ca-47b5-885e-492b92e6768e,Somalia,Over minute less month dinner too skin.,"According to joint analysis from stakeholders, chlorination units have not been functional for the past three months. Without immediate action, the risk to vulnerable groups remains elevated.",-70.553783,Protected Spring,Pit Latrine,Public Infrastructure,Female,Youth,High,Urban Slum,Sparse,Temperate,2017,Water.org,NGO Report,None,Unsafe,green,clear,none,yes,farming,waste facilities,lush,none,yes,flowing
34064cb7-29c9-4fb4-a38c-766bb1cab163,Ethiopia,Stand dark bit reduce husband shake where.,"The latest sanitation review indicated that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Without immediate action, the risk to vulnerable groups remains elevated.",-0.765455,Piped Water,Open Defecation,Public Infrastructure,Male,Youth,Low,Urban Slum,Dense,Arid,2015,UNICEF,Field Survey,Elderly,Unsafe,clear,cloudy,sewage,no,sewage treatment,waste facilities,lush,open dumping,no,slow
9c6ea925-36e0-489d-812f-c618bf8d283a,Bangladesh,Collection range us as open like will feeling.,"According to recent field observations, efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",87.458551,River,Pit Latrine,Education,Male,Youth,High,Refugee Camp,Medium,Tropical,2015,Red Cross,NGO Report,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
39e384e1-ac83-4d0e-b5aa-4ca7245d6713,Bangladesh,Garden glass long movement service.,"The latest sanitation review indicated that waste management systems are severely underdeveloped in these settlements. Without immediate action, the risk to vulnerable groups remains elevated.",9.814396,Protected Spring,Composting Toilet,Public Infrastructure,Male,Youth,High,Rural Village,Sparse,Arid,2017,Save the Children,Field Survey,Pregnant Women,Unsafe,clear,clear,sewage,yes,mining,sewage lines,dead,managed sites,no,stagnant
f7bda542-c90d-4d56-b489-7f91ec940fa7,DR Congo,Also foot all clearly.,"According to joint analysis from stakeholders, access to potable water is limited to a few hours each day, with unreliable quality. Local authorities are urged to scale up hygiene education campaigns.",-46.6965155,Protected Spring,Composting Toilet,Public Infrastructure,Male,Adult,High,Urban Slum,Dense,Temperate,2017,Water.org,Academic Paper,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
a17204c2-67e1-4fc9-8fd1-5d3060e29e93,Haiti,Memory collection surface nothing its break.,"According to joint analysis from stakeholders, waste management systems are severely underdeveloped in these settlements. Local authorities are urged to scale up hygiene education campaigns.",-75.900421,Protected Spring,Composting Toilet,Agriculture,Female,Elderly,Middle,Refugee Camp,Sparse,Semi-Arid,2025,Red Cross,Field Survey,Disabled,Unsafe,brown,clear,none,yes,farming,sewage lines,lush,none,no,slow
dba3bb01-c7e5-4f7e-a0d5-c474bdcdd808,Nigeria,Military gas central great speak realize.,"According to recent field observations, access to potable water is limited to a few hours each day, with unreliable quality. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",11.869449,Rainwater,Flush Toilet,Education,Female,Elderly,Low,Rural Village,Sparse,Temperate,2016,Red Cross,Field Survey,Children Under 5,Unsafe,murky,clear,none,yes,farming,waste facilities,lush,none,no,stagnant
bfadd3d8-c628-4081-a149-e028ed935c94,Somalia,Strong top voice quite weight same history main.,Water availability remains a key concern where waste management systems are severely underdeveloped in these settlements. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,62.065231,Borehole,Open Defecation,Health,Female,Adult,Low,Refugee Camp,Dense,Arid,2025,WHO,NGO Report,Pregnant Women,Unsafe,green,clear,none,no,none,none,lush,open dumping,no,flowing
0ce590c3-c37b-4f61-95ee-345d01713abb,Bangladesh,Kid pay bar mother sit conference.,Water availability remains a key concern where groundwater levels have dropped significantly due to prolonged drought conditions. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-56.09573,Protected Spring,Pit Latrine,Public Infrastructure,Male,Elderly,Low,Peri-Urban,Sparse,Temperate,2015,UNICEF,Field Survey,Disabled,Unsafe,brown,turbid,chemical,no,sewage treatment,sewage lines,lush,none,yes,flowing
145a1730-c4a4-477d-ad25-0b645f8996c6,Ethiopia,A Mrs half lot.,"In the most affected zones, latrines are shared by over 50 individuals, creating sanitation bottlenecks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",28.9390315,River,Pit Latrine,Education,Female,Adult,Middle,Urban Slum,Medium,Temperate,2021,Red Cross,NGO Report,Disabled,Unsafe,clear,clear,chemical,yes,farming,waste facilities,sparse,managed sites,yes,flowing
9c6ea925-36e0-489d-812f-c618bf8d283a,Bangladesh,Collection range us as open like will feeling.,"According to recent field observations, efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",87.458551,River,Pit Latrine,Education,Male,Youth,High,Refugee Camp,Medium,Tropical,2015,Red Cross,NGO Report,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
a1d8b440-1844-4bb3-9a79-8e5c0a8b8b6a,Kenya,Sell up evening once customer decide.,"According to recent field observations, access to potable water is limited to a few hours each day, with unreliable quality. Local authorities are urged to scale up hygiene education campaigns.",-38.282638,Borehole,Pit Latrine,Education,Female,Youth,Middle,Rural Village,Sparse,Semi-Arid,2015,WHO,Gov Report,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
a4ae34db-5236-426d-a5fa-4a9d5121f973,Somalia,Instead type heavy instead.,"According to joint analysis from stakeholders, waste management systems are severely underdeveloped in these settlements. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-69.2938015,River,Flush Toilet,Agriculture,Female,Youth,Middle,Urban Slum,Medium,Temperate,2025,WHO,Gov Report,Pregnant Women,Unsafe,brown,cloudy,chemical,no,farming,none,dead,open dumping,yes,slow
dc3f8d67-a0eb-4e9c-b0b5-93dc279887a4,Bangladesh,Strong everyone quickly meet fire international he.,"A comprehensive report issued by the agency noted that untreated sewage has leaked into open water channels, raising contamination risks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-11.115509,River,Pit Latrine,Agriculture,Female,Youth,High,Rural Village,Dense,Temperate,2018,Water.org,Academic Paper,Disabled,Unsafe,green,turbid,sewage,yes,none,none,sparse,open dumping,no,flowing
28a7ba6f-7a41-4c38-a3fd-269c961b164e,Nepal,News information give community agency none more smile.,"Health inspectors on site found that access to potable water is limited to a few hours each day, with unreliable quality. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-72.146347,Piped Water,Composting Toilet,Education,Female,Adult,High,Urban Slum,Dense,Temperate,2025,UNICEF,Gov Report,None,Unsafe,murky,clear,chemical,yes,farming,none,lush,managed sites,yes,slow
